name,ingredients,instructions,preparation_time,cooking_time,total_time,image_url,source
Mini tarte au fromage feta et citron confit,200 g de feta - 2 cuillères à soupe de citron confit haché - 1 cuillère à soupe de menthe séchée - 1 gousse d'ail finement hachée - 2 cuillères à soupe de lait - 320 g de pâte feuilletée du commerce - 3 cuillères à soupe de graines de sésame - 1 jaune d'œuf,• Préchauffer le four à 200 C (390 F).,34,47,81,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1438950089599-FTDL1VXWLEODTQ9FAZQJ/image-asset.jpeg,https://www.mymoroccanfood.com/home/feta-and-preserved-lemon-mini-cheese-pie
Kebab de Bœuf + Salade de tomates grillées et poivrons verts (chlada mechouia),500 gr de steak à griller type filet ou surlonge coupé en morceaux de 3 cm - 3 cuillères à soupe de persil haché très finement - 3 cuillères à soupe de coriandre hachée très finement - 2 oignons rouges hachés très finement - 1 cuillère à café de sel ou plus au goût,MÉTHODE,16,79,95,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1438688966867-3ZBJ8QJUP0BDBPUJ9IJM/image-asset.jpeg,https://www.mymoroccanfood.com/home/2015/8/4/beef-kebab-grilled-tomato-and-green-pepper-salad-chlada-mechouia
Galette de pêche glacée au miel et au safran,"300 g de pâte brisée du commerce ou faite maison - 2 cuillères à soupe de miel - 1 cuillère à soupe de jus de citron - 1 généreuse pincée de safran - 1 cuillère à café de beurre - 6 à 7 pêches bien mûres, pelées et coupées en quartiers (450 gr de quartiers de pêches tranchés et épluchés) - 60 à 80 g de cassonade légère type muscavado - 2 cuillères à soupe de farine de maïs (amidon de maïs)  - 1 cuillère à café de cannelle (facultatif) - Une pincée de sel - 1 œuf battu (pour la décoration) - 2 cuillères à soupe de flocons d'amandes (pour la décoration) - 1 cuillère à soupe de poudre sucre (pour la décoration)",• Préchauffer le four à 200 °C (390 F).,32,22,54,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1438345083528-E6K4IHRXUM3NSIIW4DU4/image-asset.jpeg,https://www.mymoroccanfood.com/home/2015/7/31/honey-and-saffron-glazed-peach-galette
Rouleaux de Printemps + Sauce Chermoula Sucrée et Salée,"6-8 feuilles de feuilles de riz - 1 gros blanc de poulet poché et tranché - 1 touffe de cheveux d'ange cuits, égouttés et refroidis (60 gr crus) - 1 grosse courgette coupée en julienne - 1 grosse carotte coupée en julienne - 1 poivron rouge épépiné en julienne - 1 pomme en julienne (facultatif) - 6 à 10 brins de coriandre - Une poignée de feuilles de menthe","• Pour préparer la sauce, mélangez tous les ingrédients et remuez jusqu'à consistance lisse.",14,50,64,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1438205448106-TZ3FK9FJ44IF47BJZ2ZD/image-asset.jpeg,https://www.mymoroccanfood.com/home/spring-rolls-sweet-and-savoury-chermoula-sauce
Sandwich sablé à la crème glacée sans baratte – Glace au caramel salé et à l'anis + Ghriba idiote aux cacahuètes,400 ml de crème double - 397 g de caramel aux œillets ou de dulce de leche - 2 cuillères à café de flocons de sel (comme le sel de Maldon) ou plus au goût - 2 cuillères à café d'anis moulu ou plus au goût,"• Dans un grand bol, utilisez un batteur électrique pour amener la crème double à des pics fermes. Cela prendra environ 5 minutes alors soyez patient mais assurez-vous de ne pas trop fouetter la crème double car elle pourrait cailler (si cela se produit, ajoutez un peu de lait et fouettez à nouveau lentement).",7,85,92,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1437821299152-8YBNDMNX98J3FTSOYQIZ/image-asset.png,https://www.mymoroccanfood.com/home/2015/7/23/no-churn-ice-cream-shortbread-sandwich-salted-caramel-and-anis-ice-cream-peanut-silly-ghriba
Msemen farci (Rghaif) – Pain plat marocain farci,"2 cuillères à soupe d'huile d'olive  - 4 gros oignons finement hachés - 2 gros poivrons rouges finement hachés (morceaux < 1 cm) - 2 gros poivrons verts finement hachés (morceaux < 1 cm) - 3 cuillères à soupe de persil frais haché - 2 à café de paprika doux moulu - 1 cuillère à café de cumin moulu - 1 ½ cuillère à café de sel, ou plus au goût - ½ cuillère à café de poivre de Cayenne moulu (facultatif) - 200 g de bœuf haché","• Dans une grande cocotte, faites chauffer l'huile d'olive et ajoutez les oignons à feu moyen. Couvrir avec un couvercle et laisser les oignons jusqu'à ce qu'ils soient tendres et translucides, environ 10 min. Cela permettra de faire suer les oignons. Ajoutez les poivrons hachés, les herbes, les épices et le sel et couvrez la cocotte avec un couvercle. Laisser jusqu'à ce que les poivrons soient cuits et tendres, environ 5 à 7 minutes. Remuer de temps en temps.",9,41,50,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1436976210209-09I2G7NICUFIQLS8602K/image-asset.jpeg,https://www.mymoroccanfood.com/home/stuffed-msemen-rghaeif-stuffed-moroccan-flatbread
Limonade à la Fleur d'Oranger et à la Menthe,"1 litre d'eau (4 tasses) - 160 à 220 g de sucre semoule selon votre goût - 250 ml de jus de citron (1 tasse - jus de 6 à 8 citrons) - 2 cuillères à soupe d'eau de fleur d'oranger  - Une poignée de feuilles de menthe - Le jus d'une orange - Des glaçons, pour servir",MÉTHODE,19,31,50,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1436455903488-CG03NN0NID41H1T2OVLB/image-asset.jpeg,https://www.mymoroccanfood.com/home/2015/7/9/orange-blossom-and-mint-lemonade
Gâteau Fondant Au Chocolat Au Beurre D'Amande + Garniture À La Fleur D'Oranger,"Cacao en poudre, pour les moules - 100g de beurre doux + 20g de beurre doux, à température ambiante pour les moules - 200g de chocolat noir haché - 100g de sucre semoule - 4 œufs - 50g de farine nature",• Préchauffer le four à 200 C (390 F),12,73,85,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1436283374519-6HE85OXTQF2ZR3XKS3RJ/image-asset.jpeg,https://www.mymoroccanfood.com/home/2015/7/7/molten-chocolate-cake-with-almond-butter-orange-blossom-filling
Salade de Radis et Pommes + Vinaigrette à l'Eau de Rose et au Yaourt aux Anchois,100 g de radis finement tranchés - 2 pommes Granny Smith finement tranchées et coupées en morceaux de 3 cm - 100 g de pistaches grillées et moulues - 1 grenade épépinée - 150 g de laitue frisée lavée (ou tout type de laitue),.• Mélanger les ingrédients de la vinaigrette jusqu'à obtenir une consistance lisse. Je ne recommande pas d'ajouter du sel car les anchois doivent être suffisamment salés mais n'hésitez pas à le faire après avoir goûté la vinaigrette.,5,26,31,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1435845529761-FTP0DU1VWL0FSZ37FFZG/image-asset.jpeg,https://www.mymoroccanfood.com/home/2015/7/2/radish-and-apple-salad-rose-water-and-anchovy-dressing-1
Scones à la Cardamome et à l'Orange,"225 g de farine autolevante*, plus un peu de saupoudrage - ½ cuillère à café de sel - le zeste d'1 orange, environ 1 cuillère à soupe - 1 cuillère à café de cardamome moulue (ou ¾ cuillère à café de cardamome fraîchement moulue) - 60 g de beurre froid non salé coupé en cubes de 1 cm - 40 g sucre en poudre - 150 ml de lait - œuf battu pour la dorure (facultatif)",• Préchauffer le four à 200 C (390 F).,30,28,58,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1435688888050-SAADCE8LA7T85UDJBNMP/image-asset.jpeg,https://www.mymoroccanfood.com/home/cardamom-and-orange-scones
Tajine d'orange et de fenouil au poulet,"1 kg de poulet entier coupé en morceaux - 2 cuillères à soupe d'huile d'olive - 3 oignons hachés (600 g) - 2 gros bulbes de fenouil - jeter les tiges et l'aneth tranchés (600 g)  - 100 g de raisins secs - 1 tasse d'eau (250 ml)  - 1 orange, zeste coupé en lanières et pressé - 1 piment rouge épépiné et haché (si désiré) - 4 gousses d'ail finement hachées - 1 ½ cuillère à café de sel ou plus au goût - 1 cuillère à café de coriandre moulue - 1 cuillère à café de curcuma moulu - 1 cuillère à café de gingembre moulu - ½ cuillère à café de cumin","• Dans une grande cocotte, faites chauffer l'huile d'olive à feu moyen-vif. Une fois l'huile chaude, transférez le reste des ingrédients et baissez le feu à doux (n'oubliez pas le jus d'orange). Remuez doucement, couvrez la cocotte avec un couvercle et laissez mijoter 40 minutes.",20,46,66,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1435235986783-WQG34AO9TDDWTD527GA4/image-asset.jpeg,https://www.mymoroccanfood.com/home/orange-and-fennel-tagine-with-chicken
Citrons confits,5 citrons - 10 cuillères à café de sel - 150 ml de jus de citron,"• Demi-citrons dans le sens de la longueur, depuis le sommet jusqu'à 2 cm d'un côté (en s'arrêtant juste avant l'extrémité de la tige) et répétez le même processus sur le côté perpendiculaire opposé.",18,33,51,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1435141121273-FNUINVC5VOCXINH1RC8O/image-asset.jpeg,https://www.mymoroccanfood.com/home/2015/6/24/preserved-lemons
Briouate d'amande et de miel - Sans produits laitiers (huile de coco),300 g d'amandes blanchies - 80 g de sucre en poudre - 2 cuillères à soupe d'huile d'olive - 3 cuillères à soupe d'eau de fleur d'oranger divisée - 1 cuillère à café de cannelle - 1 cuillère à café de sel - 20 g d'huile de coco solide (voir les notes pour le beurre) - 20 g d'huile de coco fondue (voir les notes pour le beurre) beurre) - 200g de pâte filo - 300g de miel - Noix moulues ou fruits secs hachés pour la décoration,• Préchauffer le four à 160 C (320 F).,18,78,96,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1434650910436-USHLO9U2MABNHVPBH7NJ/image-asset.jpeg,https://www.mymoroccanfood.com/home/2015/6/18/almond-honey-briouates-dairy-free-coconut-oil
Harira - Sans gluten et sans produits laitiers,"1 cuillère à soupe d'huile d'olive - 300 g de bœuf ou d'agneau braisé, désossé, débarrassé de l'excès de gras et coupé en morceaux de 3 cm (c'est-à-dire épaule, filet de cou, jarret de bœuf, etc.)  - 1 petit oignon (100 g), finement haché - 1 cuillère à soupe fraîche hachée persil - 1 cuillère à soupe de concentré de tomate - 1 cuillère à café de curcuma moulu - ½ cuillère à café de poivre noir moulu - ¼ cuillère à café de gingembre moulu - 1 ½ cuillère à café de sel ou plus au goût - Une pincée de safran  - 70 g de pois chiches secs, trempés toute une nuit et égouttés (ou 140 g de pois chiches en conserve, égouttées) - 6 grosses tomates râpées - 100 g de céleri finement haché - 80 g de lentilles vertes - 3 cuillères à soupe de maïzena - 2 cuillères à soupe de coriandre fraîche hachée - Des quartiers de citron pour servir","• Dans une grande cocotte, faites chauffer l'huile d'olive à feu moyen et ajoutez la viande, l'oignon et les épices. Laisser reposer 5 à 10 minutes pour dorer légèrement la viande et faire suer les oignons. Remuer de temps en temps.",12,56,68,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1434555047992-7GCB39WFXZBYVI0LKGIW/image-asset.jpeg,https://www.mymoroccanfood.com/home/harira-gluten-and-dairy-free
Taco salsa aux patates douces et au beurre de cajou harissa,"500 g de patates douces coupées en morceaux (2 cm de longueur - 1/2 cm d'épaisseur)   - 2 oignons émincés (400 g) - 200 ml de bouillon de légumes ou de bœuf - Le zeste de 2 citrons  - 3 cuillères à soupe de jus de citron - 2 cuillères à soupe de coriandre fraîche hachée grossièrement - 1½ cuillère à café de ras el hanout - 1 cuillère à café de sel, ou plus au goût",Beurre de cajou et salsa à la harissa,27,82,109,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1434021817215-TFQJ7GIJ7STKSZORBYY6/image-asset.jpeg,https://www.mymoroccanfood.com/home/sweet-potato-and-harissa-cashew-butter-salsa-taco
