name,ingredients,instructions,preparation_time,cooking_time,total_time,image_url,source
Pain pita,3 ¼ tasse/390 g de farine tout usage - 2 ¼ cuillère à café/7 g de levure sèche active - 1 cuillère à café/6 g de gros sel - 2 cuillères à soupe/30 ml d'huile d'olive - 1 ¼ tasse/295 ml d'eau tiède,"Dans un grand bol, mélanger l'eau tiède (à peu près la température du corps, pas plus de 110°F/43 C) avec ¼ tasse/30 g de farine. Remuer pour dissoudre. Saupoudrer de levure et laisser reposer environ 10 minutes jusqu'à ce qu'elle soit mousseuse. Ajouter le reste de la farine, le sel et l'huile d'olive. Remuer jusqu'à ce que le tout se rassemble en une pâte collante. Démouler sur une surface farinée et pétrir pendant 7 à 10 minutes jusqu'à consistance lisse et tendre. Si la pâte colle encore plus à vos mains qu'à elle-même, ajoutez un peu plus de farine, une cuillère à soupe/7 g à la fois. Placez la pâte dans un bol graissé et couvrez-la d'une pellicule plastique ou d'un chiffon humide. Placer dans un endroit chaud et laisser lever jusqu'à 2,5 à 3 fois sa taille, environ 1 heure, selon la température ambiante. Préchauffer le four à 475°F/250 C. Placer une plaque à pâtisserie épaisse dans le four pour chauffer également. Démoulez sur une surface légèrement farinée et coupez-la en 15 morceaux égaux. Avec chaque morceau, repliez les bords vers le centre et roulez entre vos paumes pour former une boule. Laisser reposer 5 à 7 minutes, recouvert d'un linge pour que le gluten se détende. Sur une surface bien farinée, utilisez un rouleau à pâtisserie pour rouler chaque morceau en un cercle de 5""/12,5 cm d'épaisseur légèrement supérieure à ¼""/6 mm. Laissez reposer les pitas formés pendant 15 minutes. Faites cuire 3 à 5 pitas à la fois en les plaçant sur la plaque à pâtisserie préchauffée. Cuire au four pendant 2-3 minutes jusqu'à ce qu'il soit bien gonflé (mais sans brunir). Retirez immédiatement et placez une nouvelle fournée au four. Une fois retirés du four, les pitas s’effondreront mais auront toujours la poche à l’intérieur une fois ouverts. Servir immédiatement ou conserver dans un contenant hermétique au réfrigérateur jusqu'à 3 jours.",130,dix,140,https://marocmama.com/wp-content/uploads/2023/04/Mini-Pita-Bread_5268-scaled-720x720.jpg,https://marocmama.com/middle-eastern-pita-bread-recipe/
sandwichs shawarma,"4 poitrines de poulet - 1 cuillère à café de sumac - 1 cuillère à café de sel et de poivre - 1/2 cuillère à café de curcuma - 1 1/2 cuillère à soupe de cumin - 3 gousses d'ail hachées finement - 1 cuillère à soupe de gingembre - 1 cuillère à café de coriandre - 1/2 cuillère à café de cardamome - piment (au goût, ajoutez-en si vous aimez le piquant, omettez si vous n'aimez pas) - jus d'1 citron - 1 cuillère à soupe d'huile végétale - eau","1. Coupez les poitrines de poulet de tout excès de gras. Placer dans un bol et ajouter le sumac, le sel et le poivre, l'ail, le curcuma, la coriandre, le cumin, le gingembre, la cardamome et le piment (facultatif). 2. Au fond de votre mijoteuse ajoutez l'huile végétale et ajoutez le poulet. 3. Versez le jus de citron dessus et ajoutez suffisamment d'eau pour recouvrir presque le poulet. 4. Cuire à feu doux pendant 4 heures, jusqu'à ce que le poulet se désagrège, garder au chaud jusqu'au moment de servir. 5. Quelques minutes avant de manger, transférer le poulet et le liquide dans une grande poêle. Râpez le poulet avec des fourchettes et augmentez le feu. 6. Surveillez le poulet pendant que le liquide diminue. Vous voudrez que tout le liquide soit réduit et que le poulet commence légèrement à sécher. À ce stade, c'est fait.",15,240,255,https://marocmama.com/wp-content/uploads/2012/12/Middle-Eastern-Chicken-Shwarma-720x720.jpg,https://marocmama.com/slow-cooker-chicken-shwarma/
Harcha marocaine sans gluten,3 tasses de farine de maïs (pas de fécule de maïs)* - 1 T de levure chimique - 4 T de sucre - 1 T de sel - 4 T de beurre (fondu) - 1/2-3/4 tasse de lait chaud jusqu'à ce que la pâte soit suffisamment humide pour former des galettes. ta main,"Mélangez les ingrédients secs et ajoutez le beurre puis le lait. Ajoutez le lait petit à petit pour vous assurer que la pâte n'est pas trop humide. Mélangez la pâte avec vos mains car elle sera ferme. Former des galettes semblables à un hamburger et cuire dans le beurre à feu moyen-doux. Il leur faut un peu de temps pour cuire complètement des deux côtés (environ 6 à 9 minutes de chaque côté). Servir avec du miel ou de la confiture. Mieux encore, vous pouvez préparer un véritable accompagnement marocain en mélangeant du beurre chaud et du miel, dans des proportions égales, pour une trempette. Je parie que vous ne pouvez pas en manger un seul.",5,18,23,https://marocmama.com/wp-content/uploads/2012/08/Moroccan-Harcha.jpg,https://marocmama.com/gluten-free-moroccan-cooking-harcha/
Pain pita sans gluten,Farine de riz : 1 tasse (160 g) - Farine de tapioca : 2/3 tasse (80 g) - Poudre de cosse de psyllium : 2 cuillères à café - Sel : 1/2 cuillère à café - Huile : 2 cuillères à café - Levure fraîche : 10 g ou Levure sèche : 1 cuillère à café (version Vegan) - Stevia : 1/2 cuillère à café ou Canne à sucre : 1 1/2 cuillère à café - Eau tiède : 200 ml (3/4 tasse + 2 cuillères à soupe),"Faites chauffer un peu d'eau dans une casserole à feu moyen jusqu'à ce qu'elle atteigne une température d'environ 104°F. Ajoutez la levure et la stévia à l'eau et remuez avec une cuillère jusqu'à ce que le tout soit bien mélangé. Laissez-le de côté pendant 5 minutes pour faire lever la levure – si elle devient mousseuse, la levure est active et peut être utilisée. Dans un grand bol à mélanger, fouetter ensemble les ingrédients secs; farine de riz, farine de tapioca, poudre de cosse de psyllium et sel. Versez le mélange de levure et l'huile dans le bol et remuez jusqu'à ce que tout soit homogène. Travaillez la pâte avec vos mains jusqu'à ce qu'elle soit lisse et élastique, puis remettez-la dans le bol à mélanger. Couvrez hermétiquement le bol d'un film alimentaire et déplacez-le dans un endroit chaud. Laissez-le pendant 60 minutes ou jusqu'à ce que la pâte soit visiblement dilatée et levée. Une fois la pâte levée, divisez-la en 5 portions égales (environ 90 grammes chacune) et façonnez-les en boules. Saupoudrez votre rouleau à pâtisserie de farine de riz et aplatissez délicatement chaque boule de pâte en forme circulaire. *(1/4 de pouce d'épaisseur). Faites chauffer une poêle à feu moyen-vif pendant quelques minutes jusqu'à ce qu'elle soit chaude. Placez l'un des cercles de pâte étalés dans la poêle et faites-le cuire pendant environ une minute ou jusqu'à ce que des bulles commencent à se former à la surface. Retournez le pita et faites-le cuire encore une minute ou deux de l'autre côté jusqu'à ce qu'il soit doré et légèrement gonflé. Répétez ce processus avec les cercles de pâte restants, en veillant à garder les pitas cuits recouverts d'un torchon pour les garder au chaud.",5,18,23,https://marocmama.com/wp-content/uploads/2023/08/DSC_0059-scaled-720x720.jpeg,https://marocmama.com/easy-gluten-free-pita-bread/
Khobz marocain sans gluten,1 tasse de farine de riz blanc - 3/4 tasse de fécule de maïs - 1 3/4 tasse de farine d'avoine sans gluten - 1 cuillère à café de sel - 1 cuillère à café de gomme xanthane - 1 1/2 cuillère à café de levure - 1 1/2 cuillère à café de sucre - 1 œuf - 2 cuillères à café lait - 1 1/2 tasse d'eau tiède - huile d'olive,"Dans un grand bol à mélanger ou dans le bol d'un batteur sur socle, ajoutez la farine de riz blanc, la fécule de maïs, la farine d'avoine, la gomme xanthane et le sel. Bien mélanger. Dans un bol plus petit, mélanger la levure, le sucre et 1/2 tasse d'eau tiède. Laisser la levure s'activer 5 à 10 minutes (elle aura un aspect mousseux). Une fois la levure activée, ajoutez aux ingrédients secs 1 œuf, le lait et le reste de l'eau tiède. Mélangez bien pour combiner le tout. La pâte restera humide et collante. Versez suffisamment d'huile d'olive dans vos mains pour les rendre lisses. Enduisez la pâte d'huile d'olive, couvrez d'un torchon propre et laissez lever 30 à 45 minutes (notez que si votre cuisine est froide, cela peut prendre plus de temps). Lorsque la pâte a doublé (ou presque) de volume, divisez-la en 2-3 boules de taille égale. Préchauffez votre four à 400 degrés F. Enduisez à nouveau vos mains d'huile d'olive et placez les rondelles une à une sur une peau farinée de farine de riz blanc ou de farine d'avoine. Cuire au four pendant 20 à 30 minutes. Le pain est prêt lorsqu’il émet un son creux lorsqu’on le tape. Aplatir chaque rond et transférer sur une pierre à pizza ou une plaque à biscuits farinée.",5,18,23,https://marocmama.com/wp-content/uploads/2013/09/Gluten-Free-Moroccan-Bread-320x320.jpg,https://marocmama.com/gluten-free-moroccan-style-round-bread/
Salade marocaine d'oranges et d'olives noires avec vinaigrette à l'argan,2 1/2 oranges moyennes OU 5-6 mandarines - olives noires salées - 1 cuillère à café de coriandre hachée - 1/8 cuillère à café de paprika - 1/8 cuillère à café de cumin - 1/2 cuillère à café d'ail écrasé - 2 cuillères à café d'huile d'argan - 1/8 tasse d'orange jus,"Retirez la peau autour de l’orange. Séparez les segments, retirez la peau intérieure et coupez-les en bouchées. Dans un bol, fouetter ensemble le paprika, le cumin, l'ail et le jus d'orange. Placer les olives et les oranges dans un bol et arroser du mélange épices/jus d'orange sur le dessus. Mélangez délicatement pour combiner. Versez un filet d'huile d'argan sur la salade et ajoutez de la coriandre fraîche hachée. Sers immédiatement.",15,18,33,https://marocmama.com/wp-content/uploads/2017/01/Moroccan-Recipes_Orange-Black-Olive-and-Argan-Salad-720x720.jpg,https://marocmama.com/moroccan-orange-and-black-olive-salad-with-argan-dressing/
Salade Za'alook marocaine,1 gros aubergine en cubes - 1 à 2 tomates coupées en petits - 1 oignon petit à moyen haché - 1/4 tasse d'huile d'olive - 2 gousses d'ail hachées finement - 2 cuillères à café de paprika - 2 cuillères à café de cumin - sel et poivre au goût - 1/4 - 1/2 citron pour ajouter une touche de saveur - coriandre hachée pour couronner le tout,"Nettoyez les aubergines et coupez-les en cubes pour une cuisson plus rapide. Placer dans un grand bol et saler légèrement pour éliminer un peu de l'excès d'eau. Ajoutez quelques cuillères à soupe d'huile dans une poêle. Une fois qu'il est chaud, ajoutez l'ail et l'oignon et faites cuire jusqu'à ce qu'ils soient ramollis (3-5 minutes). Ajoutez la moitié de chacune des épices. Ajoutez ensuite les tomates et les aubergines. Si vous le souhaitez, vous pouvez ajouter environ 1/4 tasse de sauce tomate pour la rendre plus onctueuse. Ajouter le reste de l'huile et cuire pendant que les tomates et les aubergines ramollissent. Écrasez au fur et à mesure. Ajoutez le reste des épices à ce stade. Le résultat final ne doit pas être trop gros, car vous devez les cuire jusqu'à ce qu'ils soient relativement tendres. Certains morceaux sont ok. Garnir d'un filet de jus de citron et de coriandre",15,20,35,https://marocmama.com/wp-content/uploads/2007/09/Zaaklook-in-Pan-480x480.jpg,https://marocmama.com/zaalook/
Taktouka marocaine,"4 tomates - peaux enlevées et hachées - 2 gros poivrons verts (rôtis - je décrirai dans les instructions) - 1 grosse gousse d'ail, finement hachée ou pressée - 1 cuillère à café de sel (ou plus au goût) - 1/2 cuillère à café de poivre noir - 1 cuillère à soupe de paprika - 2 cuillères à café de cumin - 1/4 cuillère à café de curcuma - 1/3 tasse d'huile d'olive","Pour rôtir des poivrons verts : Traditionnellement, ceux-ci sont rôtis sur une flamme nue à gaz jusqu'à ce que l'extérieur soit complètement noir. Ma belle-mère les jette ensuite dans un sac en plastique qui est scellé jusqu'à ce que la vapeur à l'intérieur détache la peau et qu'elle puisse facilement être retirée de la chair. Aux États-Unis, cela fonctionne très bien sur les cuisinières à gaz. et c'est ainsi que je rôtis généralement ces poivrons. Vous pouvez également les faire sous le gril d'un four sur une plaque à biscuits mais veillez à bien les surveiller et à les retourner souvent pour qu'ils ne prennent pas feu. Pour enlever la peau des tomates : Si vous savez bien les éplucher avec un couteau d'office, allez-y, malheureusement je ne suis pas si doué. Au lieu de cela, placez une casserole d'eau à feu vif jusqu'à ébullition et marquez chaque tomate d'un X. Une fois que l'eau bout, mettez les tomates dedans et faites cuire pendant 2-3 minutes. Les peaux se détacheront et se décolleront immédiatement. Vous n'êtes pas obligé de peler les tomates si vous ne le souhaitez pas pour cette recette. Une fois la peau des légumes retirée, coupez les tomates et les poivrons en petits morceaux. Dans une grande poêle, versez les 2/3 de l'huile d'olive et portez à feu moyen. Faites revenir l'ail pendant 1 à 2 minutes, puis ajoutez les poivrons verts et les tomates. Ajoutez les épices aux tomates et aux poivrons. Continuez à cuire à feu moyen-vif en remuant de temps en temps jusqu'à ce que les tomates soient très tendres et puissent facilement être écrasées. Cela peut prendre moins de temps selon que les tomates étaient molles ou non après avoir retiré la peau. Écrasez les tomates avec une fourchette ou une cuillère et poursuivez la cuisson jusqu'à ce que le liquide soit réduit. S'il devient trop sec, ajoutez les restes d'huile. Une fois qu'il a atteint une consistance que vous aimez, retirez du feu.",20,20,40,https://marocmama.com/wp-content/uploads/2009/11/Moroccan-Taktouka-with-Bread-480x480.jpg,https://marocmama.com/taktouka-green-pepper-and-tomato-salad/
"Salade de pommes de terre, carottes et riz",2-3 pommes de terre petites à moyennes - 2 carottes - 3/4 tasse de riz rincé - 1 cuillère à soupe de mayonnaise (les vrais mayo) - 1/2 cuillère à café de cumin - sel et poivre au goût,"Épluchez les pommes de terre et les carottes. Faire bouillir dans l’eau jusqu’à ce qu’ils soient tendres mais pas trop mous, ils doivent encore être légèrement mordants. Pensez à quelque chose d’équivalent aux pâtes al dente. Dans une autre casserole, faites bouillir 1 tasse d'eau pour 3/4 tasse de riz. Cuire jusqu'à tendreté, en ajoutant plus d'eau si nécessaire. (Vérifiez l'emballage, le temps de cuisson et la ration dépendront du type de riz que vous utilisez.) Les carottes seront probablement tendres avant les pommes de terre. Retirer de l'eau et mettre immédiatement dans l'eau froide. Cela aidera à conserver la couleur. Une fois refroidie au toucher, coupez chaque carotte en quatre et coupez-la en petits carrés. Placer dans un grand bol. Faites la même chose avec les pommes de terre une fois qu'elles sont tendres. Ajouter au bol avec les carottes. Lorsque le riz est tendre, ajoutez de l'eau froide pour le refroidir. Ajouter au bol avec les carottes et les pommes de terre. Prenez une bonne cuillère de mayonnaise et mélangez-la aux légumes et au riz. Remuer doucement pour ne pas briser les pommes de terre jusqu'à ce que la mayonnaise soit bien mélangée. Saupoudrez le dessus de 1/2 cuillère à café de cumin et mélangez. Faites de même avec du sel et du poivre. Je recommande de servir cette salade à température froide. Il se déguste à température ambiante mais je pense qu'il est meilleur froid. Disposez sur une assiette de service et dégustez avec une cuillère.",15,25,40,https://marocmama.com/wp-content/uploads/2011/04/Spoon-of-Carrot-Potato-Rice-Salad-720x720.jpg,https://marocmama.com/potato-carrot-and-rice-salad/
Salade de tomates et oignons,2 grosses tomates fraîches - 1/2 Vidalia ou autre oignon doux - 1 1/2 cuillère à soupe de vinaigre blanc - 3 cuillères à soupe d'huile d'olive (bonne qualité) - 1/2 cuillère à café de sel - 1/2 cuillère à café de poivre,"Commencez par laver les tomates et enlevez les graines à l'intérieur. Vous voulez seulement la chair extérieure. Coupez en lanières puis coupez les lanières en dés très finement. Coupez l'oignon en lanières très fines, aussi fines que possible. Coupez les lanières en dés. Mélangez l'oignon et la tomate dans un bol. Pour préparer la vinaigrette, fouettez ensemble l'huile d'olive, le vinaigre, le sel et le poivre. Verser la vinaigrette sur les tomates et les oignons. Ajuster l'assaisonnement au besoin. Servir froid ou à température ambiante.",dix,25,35,https://marocmama.com/wp-content/uploads/2013/05/Tomato-Onion-Salad--480x480.jpg,https://marocmama.com/tomato-and-onion-salad/
Salade marocaine de tomates douces,4 tomates moyennes - 1 cuillère à café d'huile végétale - 1 cuillère à soupe de beurre - 1/2 cuillère à café de cannelle - 1/2 cuillère à café de sel,"Blanchir les tomates pour enlever la peau en faisant bouillir de l'eau dans une casserole suffisamment grande pour y immerger les tomates. Entaillez légèrement chaque tomate (en perçant la peau) et ajoutez-la à l'eau bouillante. Retirez-le une fois que la peau commence à se décoller ; environ 2-3 minutes et plongez immédiatement les tomates dans de l'eau glacée. Pelez la peau des tomates et jetez-la. Coupez la tomate restante en morceaux en éliminant les morceaux durs comme les tiges ou les centres durs. Dans une grande poêle, faire fondre le beurre et l'huile à feu moyen. Ajouter la tomate et réduire à feu doux. Une fois que les tomates commencent à ramollir, ajoutez la cannelle et le sel. Continuez la cuisson jusqu'à ce que les tomates soient complètement tendres et aient une texture collante. Retirer du feu et consommer à température ambiante ou laisser refroidir et conserver au réfrigérateur jusqu'à 3 jours.",dix,25,35,https://marocmama.com/wp-content/uploads/2017/06/sweet-tomato-dip-1-200x200.png,https://marocmama.com/moroccan-sweet-tomato-salad/
Salade de haricots Loubia à la sauce tomate,1 tasse de haricots cannellini séchés (également appelés Great Northern Beans) - 2 cuillères à café d'huile d'olive - 3/4 tasse de sauce tomate - 1/2 oignon haché finement - une poignée de persil plat italien haché - 2 gousses d'ail écrasées - 1/ 2 cuillères à café de curcuma - 1/2 cuillère à café de sel - 1 cuillère à café de cumin - 1/4 cuillère à café de poivron rouge,"* Faites tremper les haricots cannellini toute la nuit dans 3 à 4 tasses d'eau – cela rendra la cuisson beaucoup plus rapide. Alternativement, vous pouvez utiliser des haricots cannellini en conserve. Si vous utilisez des haricots secs, placez-les dans une casserole et remplissez aux 3/4 d'eau. Placez sur un brûleur et faites cuire les haricots jusqu'à ce qu'ils soient tendres. Dans une grande poêle ou une poêle, ajoutez l'huile végétale et baissez le feu à moyen. Lorsque l'huile est réchauffée, ajoutez les oignons hachés et faites revenir 4 à 5 minutes jusqu'à ce que les oignons soient translucides. Versez la sauce tomate dans la poêle et remuez. Incorporer l'ail écrasé, le curcuma, le sel, le cumin et le poivron rouge. Gardez le feu doux pendant 5 minutes en remuant de temps en temps. Ajoutez les haricots à la sauce tomate. Cuire encore 10 minutes. Incorporer le persil et retirer la casserole du feu. Cette salade est servie à température ambiante et peut être conservée au réfrigérateur. C'est encore meilleur le lendemain lorsque toutes les saveurs ont eu la chance de se mélanger.",dix,25,35,https://marocmama.com/wp-content/uploads/2013/05/Loubia-in-Red-Sauce-320x320.jpg,https://marocmama.com/loubia-bean-salad-in-tomato-sauce/
