,name,ingredients,instructions,preparation_time,cooking_time,total_time,image_url,source
10, Slow-Cooker Moroccan Turkey Stew Slow-Cooker Moroccan Turkey Stew ,"Deselect All 1 teaspoon ground allspice Kosher salt 4 skinless, bone-in turkey thighs (about 4 pounds) 1/2 medium butternut squash, cut into 2-inch chunks 2 15 .5-ounce cans chickpeas, drained and rinsed 1 28 -ounce can whole peeled tomatoes with juices, broken up 1 cup dried apricots 1/2 cup golden raisins 8 medium carrots, cut into 11/2-inch pieces 3 medium red onions, halved and cut into wedges 2 whole dried red chiles 1/2 lemon 2 cups fresh cilantro, including leaves and some stems 1 cup fresh parsley 1 clove garlic, smashed 1/2 teaspoon ground cumin 1/2 cup extra-virgin olive oil","Combine the allspice and 3 teaspoons salt in a small bowl. Season the turkey thighs with half the salt mixture in a 5-quart slow cooker. Toss the squash, chickpeas, tomatoes, apricots, raisins, carrots, onions and chiles with the remaining spiced salt. Pour the vegetables over the turkey (the cooker will be full; arrange the mixture so the lid fits). Cover and cook on high for 6 hours or on low for 7 to 8 hours. Spoon the vegetables and broth into bowls. Remove and discard the turkey bones and place the meat on top of the vegetables. Juice the lemon; pulse with the cilantro, parsley, garlic, cumin and 1 teaspoon salt in a food processor. Add the oil and process until smooth. Serve the stew in bowls; drizzle with the cilantro sauce.",35,106,141,http:////food.fnr.sndimg.com/content/dam/images/food/fullset/2008/10/21/0/FNMSlowCookerMoroccanTurk_s3x4.jpg.rend.hgtvcom.476.357.suffix/1371587753592.jpeg,https://www.foodnetwork.com/recipes/food-network-kitchen/slow-cooker-moroccan-turkey-stew-recipe2-2103374
11, Moroccan Carrot Salad Moroccan Carrot Salad ,"Deselect All 2 (10-ounce) packages pre-shredded carrots 1 cucumber, seeded and chopped  1 cup golden raisins Dressing: 1 lemon, juiced 1/2 cup, chopped cilantro leaves  1 teaspoon ground cumin  1/2 teaspoon paprika  1 pinch cayenne  1 teaspoon honey  1/4 cup extra-virgin olive oil","In a medium bowl, combine shredded carrots, diced cucumber and raisins. Set aside. For the Dressing: In a small mixing bowl, combine lemon juice, cilantro, spices, and honey. Slowly whisk in extra-virgin olive oil. Pour dressing over carrot salad and toss to coat. Cover with plastic wrap and refrigerate for several hours to allow flavors to meld.",18,98,116,,https://www.foodnetwork.com/recipes/sandra-lee/moroccan-carrot-salad-recipe-2103795
12, Moroccan Carrots Moroccan Carrots ,"Deselect All 3 large carrots, peeled 1/2 teaspoon ground cumin 1/2 teaspoon sweet paprika Pinch of ground cinnamon Pinch of ground cayenne 2 tablespoons extra-virgin olive oil 1 tablespoon fresh lemon juice 1 small clove garlic, grated or very finely minced 1/2 cup packed fresh flat-leaf parsley leaves, roughly chopped Salt and freshly ground black pepper Harissa","1. Using a mandoline slicer or very sharp knife, very thinly slice the carrots on the diagonal about 1/16 inch thick and put them in a bowl.  2. Put the cumin, paprika, cinnamon and cayenne in a small dry skillet over medium-low heat. Cook, stirring frequently, until the spices are fragrant, about 1 minute. Add the oil and swirl the pan to mix. Add the lemon juice and swirl the pan; when the mixture begins to bubble, add the garlic and cook, swirling the pan, for 15 to 20 seconds, until the dressing is very hot. Pour the hot dressing over the carrots and toss with a large rubber spatula until the carrots are evenly coated and have absorbed the dressing. Add the parsley, season with salt and pepper, and toss until combined.  3. Serve at room temperature, with harissa, or refrigerate until ready to serve.",11,10,21,http:////food.fnr.sndimg.com/content/dam/images/food/fullset/2016/2/9/2/Snapchat_lee-moroccan-carrots_s4x3.jpg.rend.hgtvcom.476.357.suffix/1455211258255.jpeg,https://www.foodnetwork.com/recipes/katie-lee/moroccan-carrots-3416044
13, Moroccan Stew Moroccan Stew ,"Deselect All 2 tablespoons olive oil, divided 2 acorn squash, halved and roasted 2 teaspoons cinnamon 1 cup lentils, rinsed and cleaned 1 cup brown rice 1 tablespoon coriander 1 bay leaf 2 tablespoons curry powder Salt and pepper, to taste 3 1/2 cups vegetable stock, divided 1 onion, chopped 1/2 cup dried apricots, chopped Fresh flat-leaf parsley and mint, for garnish","Split the squash in half and remove the seeds and fibers. Brush the flesh with 1 tablespoon of olive oil and sprinkle with cinnamon, salt and pepper. Roast on a cookie sheet in a 350 degree F oven for about 25 minutes, until fork tender. Cool and set aside. Combine lentils and rice in a medium saucepan; add coriander, bay leaf, curry powder, salt and pepper. Pour in 3 1/4 cups of broth to cover by at least 2 inches. Turn the heat to medium and cook 30 to 45 minutes, stirring frequently. If you need to add more liquid to keep the mixture wet do so, a little at a time. Meanwhile, place 1 tablespoon of olive oil in a small saucepan over medium heat. Add onions and cook, stirring until softened, about 5 minutes. Rehydrate the apricots with remaining 1/4 cup vegetable stock. Stir in the lentils and rice. Cook until heated through, about 5 minutes. Bring the components together by spooning the mixture into the roasted acorn squash. Season with salt and pepper. Garnish with parsley and mint.",25,108,133,,https://www.foodnetwork.com/recipes/tyler-florence/moroccan-stew-recipe-1937606
14, Moroccan Grilled Lamb Chops Moroccan Grilled Lamb Chops ,"Deselect All 6 large garlic cloves 1/3 cup julienned fresh mint leaves  1 1/2 tablespoons ground turmeric  1 tablespoon whole coriander seeds  1 tablespoon ground cumin  1 tablespoon grated lemon zest (2 lemons)  Kosher salt  5 tablespoons good olive oil, plus extra for the grill  3 racks of lamb (6 to 7 ribs each), cut into chops  1 1/2 cups plain whole-milk Greek yogurt (12 ounces)  1 1/2 teaspoons Sriracha  3 tablespoons freshly squeezed lemon juice  Couscous with Pine Nuts and Mint, for serving, recipe follows Couscous With Pine Nuts and Mint: 2 tablespoons good olive oil 1 tablespoon unsalted butter  1 cup chopped yellow onion  3 cups chicken stock, preferably homemade  1 1/2 cups couscous  Kosher salt and freshly ground black pepper  1/2 cup julienned fresh mint leaves, loosely packed  1/3 cup pine nuts, toasted","Place the garlic, mint, turmeric, coriander, cumin, lemon zest, and 2 1/2 teaspoons salt in the bowl of a food processor fitted with the steel blade and process until finely ground. Add the olive oil and pulse to combine. Place the chops in one or two non-metal dishes large enough to hold them in one layer. Spread the garlic and herb mixture evenly on both sides. In a small bowl, whisk together the yogurt, Sriracha, and lemon juice, and spread it evenly on the lamb chops. Cover, refrigerate, and allow to marinate for 6 to 24 hours. Prepare a charcoal grill with hot coals and oil the cooking grate. Sprinkle the lamb with salt and grill 5 to 6 inches above the coals, first with the yogurt side up (marinade and all) for 4 to 5 minutes, then turn and grill for 3 to 4 minutes, until medium rare. Transfer to a clean plate, cover the plate tightly with aluminum foil, and allow to rest for 10 minutes. Sprinkle with salt and serve hot with the couscous. Couscous With Pine Nuts and Mint: Yield: 6 servings Heat the oil and butter in a large saucepan over medium heat. Add the onion and cook over medium-low heat for 6 to 8 minutes, stirring occasionally, until tender but not browned. Add the stock and bring to a boil. Stir in the couscous, 1 teaspoon salt, and 1/2 teaspoon pepper and remove from the heat. Cover the pot tightly and allow the couscous to steam for 10 minutes. Fluff the couscous with a fork and stir in the mint and pine nuts. Taste for seasonings and add about 1 teaspoon salt, depending on the saltiness of the stock, and 1/2 teaspoon pepper. Serve hot.",98,43,141,http:////food.fnr.sndimg.com/content/dam/images/food/fullset/2016/10/4/4/BX1205H_moroccan-lamb-chops-couscous-and-roasted-tomatoes_s4x3.jpg.rend.hgtvcom.476.357.suffix/1478638885286.jpeg,https://www.foodnetwork.com/recipes/ina-garten/moroccan-grilled-lamb-chops-3532353
15, Moroccan Lamb Tagine Moroccan Lamb Tagine ,"Deselect All Good olive oil 6 small frenched lamb shanks (5 to 6 pounds total)  3 cups chopped yellow onions (2 large onions)  3 garlic cloves, thinly sliced  1 tablespoon grated fresh ginger  1 1/2 teaspoons chili powder  1 1/2 teaspoons ground turmeric  1 1/2 teaspoons ground cumin  1/2 teaspoon ground cardamom  1 (4-inch) cinnamon stick  1 (28-ounce) can diced tomatoes, such as San Marzano  2 cups good chicken stock, preferably homemade  2 tablespoons light brown sugar, lightly packed  4 (1/2-inch-thick) slices of lime  Kosher salt and freshly ground black pepper  1 pound Yukon Gold potatoes, unpeeled and 1-inch-diced  1 pound butternut squash, peeled and 1-inch-diced  1/2 pound sweet potatoes, unpeeled and 1-inch-diced  Steamed Couscous, recipe follows, for serving Steamed Couscous: 4 tablespoons (1/2 stick) unsalted butter 2 cups chopped yellow onions (2 onions)  3 cups good chicken stock, preferably homemade  Kosher salt and freshly ground black pepper  2 cups couscous (12 ounces)","Preheat the oven to 300 degrees F. Heat 2 tablespoons of olive oil in a very large (12- to 13-inch) pot or Dutch oven, such as Le Creuset. Pat the lamb shanks dry with paper towels. In batches, add the lamb shanks to the pot and cook over medium heat for 3 minutes on each side, until they are nicely browned. Transfer to a plate and brown the remaining shanks, adding a little more oil, if necessary. Transfer all the shanks to the plate and set aside. Add the onions and cook over medium-low heat for 5 minutes, stirring occasionally, adding more oil, if necessary. Add the garlic and ginger and cook for just 30 seconds. Add the chili powder, turmeric, cumin, cardamom, and cinnamon and cook for one minute. Stir in the tomatoes and their liquid, the chicken stock, brown sugar, lime, 1 tablespoon salt, and 1 teaspoon pepper. Add the potatoes, butternut squash, and sweet potatoes and bring to a boil. Place the lamb shanks in the pot, spooning some of the sauce and vegetables over the shanks. (They will not be completely submerged.) Cover the pot and bake for 3 hours, until the lamb shanks are very tender. Serve hot with Steamed Couscous. Steamed Couscous: Melt the butter in a large saucepan. Add the onions and cook over medium heat for 10 minutes, stirring occasionally, until tender but not browned. Add the chicken stock, 1 1/2 teaspoons salt, and 1/2 teaspoon pepper and bring to a full boil. Stir in the couscous, turn off the heat, cover, and allow to steam for 10 minutes. Fluff with a fork and serve hot.",51,107,158,http:////food.fnr.sndimg.com/content/dam/images/food/fullset/2019/11/22/BX1706__Moroccan-Lamb-Tagine_s4x3.jpg.rend.hgtvcom.476.357.suffix/1574439802668.jpeg,https://www.foodnetwork.com/recipes/ina-garten/moroccan-lamb-tagine-1-7971097
16, Squash and Chickpea Moroccan Stew Squash and Chickpea Moroccan Stew ,"Deselect All 1 tablespoon unsalted butter 1 tablespoon olive oil 1 medium yellow onion, small dice 4 medium cloves garlic, thinly sliced 2 teaspoons ground cumin 1 (3-inch) cinnamon stick Salt and freshly ground black pepper 1 pound butternut squash, large dice 3/4 pound red potatoes, large dice 2 cups low-sodium chicken or vegetable broth 2 cups cooked chickpeas, drained 1 (14-ounce) can diced tomatoes, with juices Pinch saffron threads, optional 1/2 preserved lemon, finely chopped 1 cup brined green olives (recommend: Cerignola) Steamed couscous, for serving Fresh cilantro leaves, roughly chopped, for garnish Toasted slivered almonds, for garnish Plain yogurt, for garnish","Heat butter and olive oil in a 3- to 4-quart Dutch oven or heavy-bottomed saucepan with a tight fitting lid over medium heat. When oil shimmers, add onion, garlic, cumin, and cinnamon, and season with salt and freshly ground black pepper. Cook, stirring occasionally, until spices are aromatic and onions are soft and translucent, about 5 minutes. Add squash and potatoes, season with salt and freshly ground black pepper, stir to coat, and cook until just tender, about 3 minutes. Add broth, chickpeas, tomatoes and their juices, and saffron, if using. Bring mixture to a boil then reduce heat to low. Cover and simmer until squash is fork tender, about 10 minutes. Remove from heat and stir in preserved lemon and olives. Serve over couscous garnished with cilantro, almonds, and yogurt.",117,90,207,http:////food.fnr.sndimg.com/content/dam/images/food/fullset/2009/1/21/0/AI0211_Squash-and-chick-pea-stew.jpg.rend.hgtvcom.476.357.suffix/1382538902380.jpeg,https://www.foodnetwork.com/recipes/aida-mollenkamp/squash-and-chickpea-moroccan-stew-recipe-1944193
17, Moroccan Meatballs with Eggs Moroccan Meatballs with Eggs ,"Deselect All Spice Blend: 1 tablespoon ground cumin 1 tablespoon ground coriander 1 tablespoon turmeric 1 tablespoon paprika 1 1/2 teaspoons freshly grated nutmeg 1 teaspoon ground cinnamon 1 teaspoon ground cardamom 1 teaspoon ground allspice 1 teaspoon cayenne pepper 1/2 teaspoon ground cloves Meatballs and Eggs: 1 pound ground lamb or beef 2 slices good quality stale bread, crusts removed, processed into fresh bread crumbs 5 eggs, 1 for meatballs, 4 for poaching and serving, optional 1 medium onion, 1/4 onion grated and juiced, 3/4 onion, chopped 4 large cloves garlic, 2 minced or pasted, 2 sliced 1 small handful fresh mint leaves, leaves picked and finely chopped Pinch ground cinnamon Few grates nutmeg Kosher salt and freshly ground black pepper Extra-virgin olive oil, for liberal drizzling 1 small zucchini, sliced on an angle or chopped 1 (28-ounce) can diced tomatoes 1 (8-ounce) can tomato sauce 1 tablespoon honey 1 tablespoon Spice Blend or Ras el hanout 1 (14-ounce) can chickpeas A handful cilantro, leaves picked and chopped","To make the spice blend: Combine the cumin, coriander, turmeric, paprika, nutmeg cinnamon , cardamom, allspice, cayenne pepper, and ground cloves and store in an airtight container away from heat for up to several months. Preheat the oven to 350 degrees F. Arrange a wire cooling rack over a large baking sheet and place near a large mixing bowl. Place a bowl of warm water nearby. In the large mixing bowl, combine the meat, bread crumbs, 1 egg lightly beaten, 2 to 3 tablespoons grated onion and juice, 2 cloves minced garlic, mint, cinnamon, nutmeg, salt, pepper, and a liberal drizzle of extra-virgin olive oil, about 2 tablespoons. Roll the meat into walnut-size balls with dampened hands (use the bowl of warm water) and arrange the meatballs on the wire rack set over baking tray. Roast the meatballs until cooked through, 20 to 25 minutes. Meanwhile, heat more extra-virgin olive oil, a turn of the pan, in a Dutch oven over medium to medium-high heat. Add the chopped onion to the pan with the sliced garlic, and zucchini. Cook 7 to 8 minutes, then add the diced tomatoes, tomato sauce, honey, and spice blend, and bring to a bubble. Drain the chickpeas and stir into the sauce. Remove the meatballs from the oven and slide into the sauce. Cool completely and store for make-ahead meal. To serve, reheat the meatballs in the sauce. Use about 1 cup water to loosen up the sauce, if necessary. Make 4 wells in the sauce and drop in the 4 freshly cracked eggs. Cover the pot and simmer to poach to desired doneness. Scoop the meal into shallow bowls and stir the egg into the meatballs and sauce as you eat.",120,83,203,http:////food.fnr.sndimg.com/content/dam/images/food/fullset/2011/2/25/0/CCWID115_Moroccan-Meatballs-With-Eggs_s4x3.jpg.rend.hgtvcom.476.357.suffix/1371595315200.jpeg,https://www.foodnetwork.com/recipes/rachael-ray/moroccan-meatballs-with-eggs-recipe-2200975
18, Moroccan Flank Steak Moroccan Flank Steak ,"Deselect All 1 small flank steak (about 1 1/2 pounds) Kosher salt and freshly ground pepper 2 teaspoons ras el hanout (Moroccan seasoning) or pumpkin pie spice 2 1/2 cups low-sodium chicken broth 1 1/2 cups Israeli couscous 2 tablespoons plus 1 teaspoon extra-virgin olive oil 1 red onion, thinly sliced 1/3 cup pitted black olives, roughly chopped 1/2 teaspoon finely grated orange zest, plus the juice of 1 orange 1 tablespoon honey 2 tablespoons chopped fresh parsley 1 cup grape or cherry tomatoes, halved","Cut the steak in half lengthwise; slice each piece in half horizontally to make 4 thin steaks. Season with salt and pepper and rub all over with the ras el hanout; set aside. Bring 2 cups chicken broth to a boil in a medium saucepan; add 1/2 teaspoon salt. Add the couscous and cook as the label directs. Meanwhile, heat 2 tablespoons olive oil in a large nonstick skillet over medium-high heat. Add the steaks and cook until browned, 4 to 5 minutes per side for medium rare. Remove from the skillet; cover to keep warm. Add the remaining 1 teaspoon olive oil and the red onion to the skillet. Cook, stirring occasionally, until softened, about 4 minutes. Add the olives, orange juice and honey. Cook, scraping up any browned bits from the bottom of the pan, until slightly reduced, about 30 seconds. Add the remaining 1/2 cup chicken broth. Bring to a simmer and cook until slightly thickened, about 2 minutes. Remove from the heat and stir in the parsley; season with salt. Stir the tomatoes and orange zest into the couscous. Slice the steak and top with the olive-onion mixture. Serve with the couscous.",97,120,217,http:////food.fnr.sndimg.com/content/dam/images/food/fullset/2016/3/31/4/FNM_050116-Moroccan-Flank-Steak-Recipe_s4x3.jpg.rend.hgtvcom.476.357.suffix/1459549453305.jpeg,https://www.foodnetwork.com/recipes/food-network-kitchen/moroccan-flank-steak-3364652
19, Moroccan Carrots Moroccan Carrots ,"Deselect All 6 large carrots, peeled 2 cups water kosher salt 1/4 cup orange juice 2 tablespoons lemon juice 1 teaspoon cumin 1 teaspoon ground Aleppo pepper 1 clove garlic 1/4 cup olive oil Garnish Fresh mint fresh cilantro","Put carrots in a large, deep skillet and barely cover with water. Season with a pinch of salt. Cook over medium-high heat until the carrots begin to soften, 10–12 minutes. Remove the carrots and set aside, reserving the cooking liquid in the skillet. To the liquid, add the orange juice, lemon juice, cumin, and pepper. Smash a garlic clove, discard the peel, and add to the cooking liquid. Bring to a simmer and reduce until syrupy, 10 minutes. Meanwhile, when the carrots are cool enough to handle, cut into rustic chunks and set aside in a bowl. Remove syrupy mixture from heat and add olive oil; shake it around in the skillet to create a vinaigrette. Discard the garlic and spoon the vinaigrette over the carrots. Garnish with torn mint and cilantro. Toss and serve.",113,57,170,http:////food.fnr.sndimg.com/content/dam/images/food/fullset/2019/7/16/9/moroccan-carrots-7131291.jpg.rend.hgtvcom.476.357.suffix/1563299335501.jpeg,https://www.foodnetwork.com/fnk/recipes/moroccan-carrots-7151744
20," Moroccan-Style Tilapia with Cumin, Mango and Cilantro Moroccan-Style Tilapia with Cumin, Mango and Cilantro ","Deselect All Four 5-ounce tilapia fillets Salt and ground black pepper 2 teaspoons ground cumin 2 teaspoons ground coriander 1 tablespoon olive oil 1 ripe mango, diced 1/4 cup chopped fresh cilantro leaves","Season both sides of tilapia fillets with salt and black pepper. Rub cumin and coriander all over both sides of fillets. Heat oil in a large skillet over medium heat. Add tilapia fillets and cook 3 to 5 minutes per side, until fish is fork-tender. Meanwhile, in a small bowl, combine mango and cilantro. Top tilapia with mango mixture just before serving.",4,115,119,http:////food.fnr.sndimg.com/content/dam/images/food/fullset/2006/9/15/0/rm0305_tilapia.jpg.rend.hgtvcom.476.357.suffix/1371584090615.jpeg,https://www.foodnetwork.com/recipes/robin-miller/moroccan-style-tilapia-with-cumin-mango-and-cilantro-recipe-1917216
21, Moroccan Carrot Salad Moroccan Carrot Salad ,"Deselect All 6 to 8 medium carrots, peeled and sliced in 1/4-inch rounds 2 cups water 1/4 teaspoon cayenne pepper 3 teaspoons ground cumin 1 tablespoon honey 3 teaspoons fresh lemon juice 1/3 cup olive oil 1 cup mint leaves, washed and chopped","Cook carrots in two cups water covered until just tender (approximately 6 minutes). In a medium sized bowl, mix cayenne, cumin, honey and lemon juice. Whisk in olive oil. Drain excess water (if any) and toss warm carrots with vinaigrette. Season with salt and pepper. Serve warm or at room temperature.",4,7,11,,https://www.foodnetwork.com/recipes/moroccan-carrot-salad-recipe-1955782
22, Moroccan Meatballs Moroccan Meatballs ,"Deselect All Moroccan Meatball Sauce: 1 gallon tomato sauce  1/2 cup chopped fresh cilantro 1/4 cup ground cumin  1/4 cup harissa  3 tablespoons smoked paprika  1 tablespoon ground cinnamon  Moroccan Meatballs: 1 gallon bread cubes, day-old, no crust 5 cups minced yellow onions 3/4 cup minced garlic 5 pounds ground chuck  5 pounds ground pork  3/4 cup finely chopped fresh cilantro 3/4 cup finely chopped fresh parsley 1/4 cup cumin seeds, ground  1/4 cup smoked paprika  1/4 cup black peppercorns, ground  1/4 cup salt  4 teaspoons ancho chile powder  1 tablespoon ground ginger  10 eggs, whipped before adding Vegetable oil","For the sauce: Mix together the tomato sauce, cilantro, cumin, harissa, paprika and cinnamon. For the meatballs: Preheat the oven to 500 degrees F. Soak the bread in just enough water to cover for 1 minute. Pour into a colander and let sit for 10 minutes. Squeeze all the excess water out. Meanwhile, gently cook the onions and garlic until translucent. Let cool, then transfer to a bowl. Add the chuck, pork, cilantro, parsley, cumin, paprika, pepper, salt, chile powder, ginger and eggs and mix thoroughly. Portion and shape the mixture into 3 1/2-ounce balls. Heat oil over medium-high heat in a large saute pan and brown the meatballs on all sides. Transfer to a large baking dish, cover with the meatball sauce and wrap with aluminum foil. Braise the meatballs in the oven until cooked through but not dry, 20 minutes. Let cool slightly, then serve.",34,88,122,http:////food.fnr.sndimg.com/content/dam/images/food/fullset/2013/6/13/0/DV1704H_moroccan-meatballs-recipe_s4x3.jpg.rend.hgtvcom.476.357.suffix/1371616370300.jpeg,https://www.foodnetwork.com/recipes/moroccan-meatballs-recipe-2059828
23, Moroccan Chicken Skewers with Herb Sauce Moroccan Chicken Skewers with Herb Sauce ,"Deselect All For the chicken: 1 tablespoon Hungarian paprika 1 1/2 teaspoons ground cumin 1/2 teaspoon ground ginger 1/2 teaspoon ground cinnamon 1 1/2 teaspoons sugar 1 1/2 teaspoons kosher salt 3 boneless, skinless chicken breasts, cut into 1-inch cubes 5 (8-inch) wooden skewers, soaked 1 hour For the Herb Sauce: 1/4 cup cilantro leaves 1/2 cup mint leaves 1/4 teaspoon ground cumin 1/2 tablespoon ground ginger 1/2 tablespoon kosher salt 1 lime, juiced 1 1/2 teaspoons honey 1/2 cup olive oil","Preheat the grill or grill pan to medium-high heat. For the Chicken: Combine all of the spices, sugar and salt in a large bowl. Add the cubed chicken and toss to coat. Put the chicken on the skewers and lay on the grill. Cook until the chicken is cooked through, turning often so that the spices don't burn, about 10 to 12 minutes. Arrange on a serving platter and serve with the Herb Sauce. For the Herb Sauce: Add the fresh herbs, spices, salt, lime juice, and honey to a blender carafe. Blend to combine and with the motor running, slowly add the olive oil. Once combined, taste and adjust the seasoning if necessary, and transfer to a serving bowl.",109,0,109,http:////food.fnr.sndimg.com/content/dam/images/food/fullset/2010/4/23/0/SE0101_moroccan-chicken-skewers-with-herb-sauce_s4x3.jpg.rend.hgtvcom.476.357.suffix/1371591481532.jpeg,https://www.foodnetwork.com/recipes/janet-johnston/moroccan-chicken-skewers-with-herb-sauce-recipe-1952264
24, Moroccan Couscous Moroccan Couscous ,"Deselect All For the Spice Blend: 1 cinnamon stick 1 teaspoon black peppercorns 1/2 teaspoon white peppercorns 1 teaspoon cumin seeds 1 teaspoon coriander seeds 1 teaspoon whole allspice 1/2 teaspoon whole cloves 2 cardamom pods 1 teaspoon ground ginger 1 teaspoon turmeric 1/4 to 1/2 teaspoon cayenne pepper 1/2 teaspoon freshly grated nutmeg Kosher salt For the Couscous: 3 tablespoons unsalted butter Large pinch of saffron (optional) 2 1/4 cups (12 ounces) whole-wheat couscous 3 cups low-sodium chicken broth, warmed 1 to 2 teaspoons fresh lemon juice","Make the spice blend: Toast the cinnamon stick, both peppercorns, cumin, coriander, allspice, cloves and cardamom in a small dry skillet over medium heat until fragrant, 2 minutes; let cool. Grind in a spice grinder or mini food processor with the ginger, turmeric, cayenne, nutmeg and 1 teaspoon salt. Store in an airtight container for up to 2 weeks; use leftover spice blend as a rub for meat or fish. Make the couscous: Heat the butter, 1 1/2 teaspoons spice blend and the saffron, if desired, in a large skillet over medium-high heat until lightly toasted, about 1 minute. Add the couscous and stir until toasted, about 1 minute. Stir in the warm broth, remove from the heat, cover and set aside until the couscous is plump, about 7 minutes. Add the lemon juice and fluff with a fork. Transfer to a bowl and sprinkle with 1/2 teaspoon spice blend.",65,19,84,http:////food.fnr.sndimg.com/content/dam/images/food/fullset/2009/12/13/1/FNM_020110-Weekend-010_s4x3.jpg.rend.hgtvcom.476.357.suffix/1382058947727.jpeg,https://www.foodnetwork.com/recipes/food-network-kitchen/moroccan-couscous-recipe-1973057
25, Roasted Moroccan-Style Vegetables Roasted Moroccan-Style Vegetables ,"Deselect All Nonstick cooking spray 5 tablespoons extra-virgin olive oil Juice of 1/2 small lemon (about 1 tablespoon) 2 large cloves garlic, minced Kosher salt 1 teaspoon ground coriander 1/2 teaspoon ground cinnamon 1/4 teaspoon ground cumin 1/4 teaspoon ground ginger 1 large yellow onion, diced 1 medium eggplant (about 1 pound), unpeeled, cut into 1/2-inch cubes 1 medium sweet potato (about 12 ounces), unpeeled, scrubbed and cut into 1/2-inch cubes 1 cup grape tomatoes, halved 8 dried apricots, thinly sliced, or 2 packed tablespoons golden raisins 1/2 cup loosely packed fresh cilantro leaves, chopped","Preheat the oven to 400 degrees F. Spray two rimmed baking sheets with nonstick cooking spray. Whisk together 3 tablespoons of the oil, lemon juice, garlic, 2 teaspoons salt, coriander, cinnamon, cumin and ginger in a large bowl. Add the onions, eggplant, sweet potatoes and tomatoes and toss well to fully coat the vegetables. Divide among the prepared baking sheets and arrange in a single layer. Roast until the sweet potatoes and eggplant are lightly browned and fully softened, 50 to 55 minutes, rotating trays and switching from top to bottom halfway through. Transfer the vegetables to a large bowl. Toss with the apricots, cilantro and remaining 2 tablespoons of oil. Season to taste with salt.",54,100,154,http:////food.fnr.sndimg.com/content/dam/images/food/fullset/2014/4/17/1/FNK_Roasted-Moroccan-Style-Vegetables_s4x3.jpg.rend.hgtvcom.476.357.suffix/1397907920107.jpeg,https://www.foodnetwork.com/recipes/food-network-kitchen/roasted-moroccan-style-vegetables-3363239
26, Moroccan Couscous Moroccan Couscous ,"Deselect All 2 tablespoons extra-virgin olive oil 2 cloves garlic, smashed 2 yellow onions, finely diced 1 teaspoon ground cinnamon 1 teaspoon ground cumin 1 teaspoon ground turmeric 1 turnip, peeled and cubed 4 cups organic chicken stock 2 cups canned chickpeas, drained and rinsed 1/2 cup dried apricots, quartered 1/2 cup dried figs, quartered 1 red bell pepper, cubed 1 butternut squash, cubed 1 zucchini, cubed Salt and freshly ground black pepper  Salt and freshly ground black pepper 2 cups couscous 1/2 cup roasted pistachios, crushed 1/2 cup fresh cilantro leaves, minced","Heat the olive oil in large saucepan over medium heat. Add the garlic, onions, cinnamon, cumin and turmeric. Saute until fragrant, 2 to 3 minutes. Add the turnips and saute for 5 minutes. Deglaze with the chicken stock. Add the chickpeas, apricots, figs, red bell pepper, squash and zucchini. Stir and let simmer until tender, about 15 minutes. Discard the garlic and season with salt and pepper. Put the couscous in a large bowl. Boil 2 1/2 cups water and pour over the couscous. Cover and let sit for 5 minutes. Fluff the couscous with a fork.  Add 1/2 cup couscous to a bowl and ladle on some stew. Garnish with some pistachios and cilantro.",65,76,141,,https://www.foodnetwork.com/recipes/moroccan-couscous-2106898
